analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,audio_md5,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,song_hotttnesss,song_id,start_of_fade_out,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year
"22050","143373","0.589072819804","0.392659212891","ARCPY7O1187FB5C0B7","30.2676","Austin, TX","-97.74298","e01042a8-5982-4b15-a512-d547e3cb94cf","RIDDLIN' KIDS","8839","55926001a6f167d9c3c16dff0b1a518b","0.0","195.65669","1.53","0.0","6","0.363","-3.044","0","0.368","Stop The World","291849","0.676548905601","SOGVVLP12A8C1363F1","193.312","144.721","4","0.419","Stop The World","3276838","TRBFLFI128F427F374","2004"
"22050","2901","0.507796884928","0.354602925877","AR576O51187B990C30","31.90143","Smithville, GA","-84.25274","1b62df85-00d2-464f-81bc-a5c0cdcad278","Tampa Red","16322","edc906f517eeedd78993620dc81e8d69","0.0","181.08036","0.328","0.0","2","0.42","-13.939","1","0.373","Tampa Red Vol. 15 1951-1953","174729","nan","SOACLMC12A8C13FA4C","173.685","72.177","1","0.0","Baby Please Don't","1874032","TRBFLHH128F429FDEA","0"
"22050","202912","0.8650215115","0.916053228284","ARJ7KF01187B98D717","nan","","nan","cc197bad-dc9c-440d-a5b5-d52ba2e14234","Coldplay","353","10df2d4ccaf217707a90d1fbb1f7e04c","0.0","295.67955","5.671","0.0","9","0.526","-6.473","0","0.496","Speed Of Sound","11309","0.651171124429","SOPTYJX12A6701CDC6","271.209","137.008","3","0.622","Things I Don't Understand","116060","TRBFLIP128E07897B4","2005"
"22050","45839","0.447725075388","0.351170211722","AR0OTEX1187FB3600D","nan","","nan","c152ed9f-7a4c-4006-af2d-ed8b7126b0a0","Los Del Rio_ The D.E.Y.","950","9c49e35ae913200bf33128e305dec344","0.0","206.68036","0.16","0.0","4","0.53","-8.22","1","0.373","Quinceañera Macarena","344491","nan","SOAKHMK12AB0184E39","201.073","103.928","4","0.793","Mi Gitana (feat. The Dey)","3869042","TRBFLIS128F9306558","0"
"22050","81013","0.488008881803","0.314011789833","AR77FBJ1187FB49D8D","42.33168","Detroit, MI","-83.04792","67e82ed6-bbde-4c80-9bc0-c7683a174bfc","The Rance Allen Group","20215","e548ef3191cd85c9eefbaec7a8c5047d","0.0","296.6722","0.287","0.0","10","0.733","-6.465","1","0.564","All the Way","103872","0.270497207201","SOSBCKC12A8C139223","291.765","140.283","4","0.682","Hold On (Album Version)","1077911","TRBFLJY128F4289291","0"
"22050","1555","0.558916244027","0.392579877755","ARZH0R61187FB422AE","38.62774","St. Louis, MO","-90.19951","77c1d20a-2374-42f0-8059-61d1f453d5de","Fontella Bass","-1","37bf1fcf0321b23a0ea5e75991907cbe","0.0","175.38567","2.316","0.0","7","0.517","-6.754","1","0.542","Rescued : The Best Of Fontella Bass","14582","0.54795294198","SOQBJNU12A6701DFF5","160.723","124.826","4","0.518","I Can't Rest","151580","TRBFLOA128E078FA6A","2006"
"22050","52041","0.506976844245","0.414196481407","ARDIKTV11F43A69FA4","nan","","nan","698e8ecf-2fb1-4e87-92d5-0aede61431e5","Eumir Deodato","5199","027dcbdb3c22df2fd3b03b28d2ab7779","0.0","397.66159","3.135","0.0","7","0.407","-13.114","1","0.47","VELVET LOVE","15290","0.427446571488","SOLSJLW12A67020AB0","379.106","148.277","4","0.0","Love Island (LP Version)","159686","TRBFLOC128E0791630","0"
"22050","49948","0.56602430216","0.384601685548","AR0AVIB1187FB37D01","nan","Englewood, NJ","nan","e1235abf-1fab-40a5-833a-057968d90e48","Regina Belle","11682","0846c474c499112e42e78bc6f04d215d","0.0","225.33179","0.0","0.0","10","0.203","-7.991","1","0.401","Reachin' Back","282384","0.431432872798","SOMGNHX12A8C131BB0","210.083","135.985","4","0.517","You Are Everything","3143135","TRBFLOH128F42630E3","1995"
"22050","8948","0.490611414182","0.391574164116","ARG1UAO1187FB55E50","nan","","nan","5f3c4fe0-fc71-4455-99e6-abd0e8c4462e","Sammi Cheng","-1","7c6cc7f08300d840d916e42f762b9fda","0.0","255.76444","0.0","0.0","2","0.843","-10.75","1","0.867","La La La","43091","nan","SOKGATR12A6D4F9015","245.592","98.485","4","0.937","Wo Ai Ni_ Zai Jian!","459101","TRBFLQW128F1483D44","2004"
"22050","11518","0.683845006608","0.454785379496","ARKZ68G1187B98B189","53.79449","Leeds, England","-1.54658","d8661c02-f423-4d72-8044-40ff05daf7a1","Gang Of Four","-1","b0fb642ad29851008e4ebe5a030d7d4f","0.0","196.49261","0.433","0.0","9","0.172","-11.796","1","0.202","Hard","303719","0.382935090075","SOYLJYK12A8C13D18D","183.89","143.606","4","1.0","A Piece Of My Heart","3416657","TRBFLSD128F42A0F4C","1983"
"22050","14480","0.531010825942","0.371836767123","ARZ185I1187FB5B8C5","33.74831","Atlanta  Ga","-84.39111","8208bc32-5cf6-4b5e-b5bb-c060a78f7a77","Jonn Serrie","241356","52cfdfe02e8b3ebd4d79594128b80ed5","0.0","781.60934","0.0","0.0","11","0.49","-18.626","1","0.343","Thousand Star","776090","0.539536826284","SOLDYJH12AC3DF56D5","688.826","144.354","7","0.63","Nostalgia for Infinity","8586891","TRBFLZD12903CE8824","0"
"22050","10180","0.74987636719","0.528302262284","AREHK7O1187B9ADDD7","nan","J�ping, Sweden","nan","3e55d51d-687f-4a9d-af96-2fabccf802e5","The Cardigans","83087","2d4bc9cdeaa0147a2443e9922196943d","0.0","255.39873","0.183","0.0","10","0.558","-8.022","1","0.184","Gran Turismo","14421","0.641786186172","SONRIJJ12A6701FD0A","245.522","105.919","3","0.882","Marvel Hill","149641","TRBFMAS128E078F352","1998"
"22050","544472","0.4985379267","0.0","ARIYFYD1187FB3F0E5","nan","","nan","060a208f-fbf9-4cf0-9d1c-8dd21077f6a1","Anane","-1","7b807404fef858e9ed1bd43028259be2","0.0","225.07057","0.537","0.0","9","0.605","-5.554","0","0.567","Let's Get High","528547","nan","SOMWTKR12AAA15D94E","219.121","84.682","3","1.0","Let's Get High (Yves Larock Radio Edit w Rap)","5837831","TRBFMAZ128F92F3A2A","0"
"22050","960","0.639436948822","0.430942043436","ARI4S0E1187B9B06C0","35.83073","Tennessee","-85.97874","50a45c3d-b54b-4fd5-bb83-5046e4ff6813","David Arkenstone","16633","5d52e7d8ed18ff3da34a6f972cfe316f","0.0","236.09424","0.253","0.0","2","0.905","-15.737","1","0.947","Dream Palace","267732","0.244562850705","SOFVVLV12A8C140061","227.103","91.888","4","0.537","Raindrops Keep Falling On My Head","2944128","TRBFMBC128F4280A31","0"
"22050","2022","0.679749123706","0.458595402877","AR1ZYLH1187B98C159","nan","East Orange, NJ","nan","3bdcd49d-212e-4f4f-877a-eac1e4a2bddc","Naughty By Nature featuring Phiness","7556","e88948c1fb59dcbeca1098add881901f","0.0","241.24036","0.177","0.0","1","0.042","-9.742","0","0.314","Nineteen Naughty Nine Nature's Fury","295644","0.386790177139","SOIMLOI12A8C1383C0","226.371","107.936","3","1.0","Live Then Lay","3315006","TRBFMCF128F42885AC","0"
"22050","8588","0.594866645475","0.3828469015","ARE36MM1187B991E50","31.1689","Couchman, TX","-100.07715","9481010a-db23-469d-87df-b04118850efb","Blind Lemon Jefferson","16298","f8f841061c127d4ab7d758d4e1096f4e","0.0","175.15057","0.56","0.0","4","0.18","-19.239","1","0.112","The Complete Classic Sides Remastered: Chicago 1926 Disc A","183909","nan","SOJBKMX12A8AE47E72","166.522","101.676","3","0.607","Got The Blues","1989828","TRBFMCN128F423625D","1926"
"22050","16859","0.516873683434","0.310600343688","AR4GP451187FB3F2BB","nan","","nan","771bd654-80dd-44a0-bb77-5e09947c9082","Andy Griffith","20761","0dfd13fd151616eee4ab159d447c749d","0.0","151.32689","3.547","0.0","4","0.62","-11.579","1","0.545","Somebody Bigger Than You And I","286538","0.239629097774","SOEWPSQ12A8C132E05","145.148","160.623","4","0.297","Turn Yourn Radio On","3207675","TRBFMDY128F426E9B4","0"
"22050","174019","0.565738780413","0.369505750479","ARSFVDS1187B990F14","nan","","nan","68ea1169-9464-4af1-862e-fb3ccd75e526","Tranzas","-1","d551c1263aa218887553dc99f20b5123","0.0","204.85179","0.119","0.0","8","0.594","-6.682","1","0.426","Serenata","226963","0.589699680857","SOHTZSS12A6D4FCAC2","186.694","126.956","4","0.343","Serenata","2503472","TRBFMFO128F421BFD4","0"
"22050","36229","0.510301323192","0.35297647202","ARW45YR1187FB3DE95","nan","","nan","da447efe-b2d7-4c62-8743-1d969a108200","Pierre Perret","-1","a3ead1a03c95bfaada5585276d8a1bfb","0.0","238.10567","0.148","0.0","4","0.64","-10.987","0","0.724","Pierrot chante pour les gamins_ les marmots...","594668","nan","SOPCQZO12AB018596A","228.026","108.241","4","0.611","Donnez-nous des jardins","6597181","TRBFMGE12903CDECE5","1975"
"22050","318","0.735370150212","0.61999595034","ARO4WQR1187B9B9825","nan","Houston, TX","nan","c3d14b41-a48d-488f-bfed-ce0597bb0b1f","Kenny Rogers","2167","1dbfd8271d2d2bac9d0c0692ae159194","0.0","258.89914","0.285","0.0","2","0.958","-15.835","1","0.793","Very Best Of Kenny Rogers","357083","nan","SOFCTSL12AB0181111","246.851","156.507","3","0.0","Love Is What We Make It","3984368","TRBFMGQ128F931E0A0","1999"
"22050","432034","0.514064276419","0.395627514317","AR00A6H1187FB5402A","42.73383","Lansing, MI","-84.59334","312c14d9-7897-4608-944a-c5b1c76ae682","The Meatmen","-1","d55514b8351f9ef5df51905a301c452e","0.0","211.3824","0.096","0.0","7","1.0","-5.712","1","0.758","Cover the Earth","581079","nan","SOSVXWK12AB01886ED","204.632","149.79","4","0.71","So Long (Originally Performed by Abba)","6437718","TRBFMIU12903CB8536","0"
"22050","83726","0.713945881247","0.466991272287","ARP7AOI1187FB518B4","nan","","nan","2b64e811-cbcd-45f7-b29d-296444cad4f1","Mum","-1","aae370ff4421e0a3dcece13f5c543d42","0.0","242.18077","0.287","0.0","2","0.535","-7.665","1","0.439","The Szabotnik 15 Mission","210004","0.0","SOIYKGB12A8C1384B0","235.752","83.341","1","0.694","Mr. Crump","2279215","TRBFMKO128F426EB91","0"
"22050","241432","0.653340692663","0.449608088309","ARLLRL61187B9B6698","47.25513","Tacoma, WA","-122.44165","16346cf4-4d2b-40ec-8393-0fc7296d92fe","The Sonics_ Charlie & The Tunas","128437","656ce3ab529735ca782919a0d15102b4","0.0","243.1473","0.504","0.0","4","0.637","-10.207","1","0.792","The Sonics Meet Charlie & The Tunas","781064","nan","SOEAVHU12AC468F2E3","233.958","130.382","4","0.54","Brown Eyed Girl","8642275","TRBFMMC12903CF6047","0"
"22050","522","0.814829656133","0.776037656053","ARFCUN31187B9AD578","51.50632","London, England","-0.12714","b071f9fa-14b0-4217-8e97-eb41da73f598","The Rolling Stones","10490","b7ec0584b20007f258525c32a9db84c2","0.0","242.20689","0.0","0.0","5","0.842","-3.237","1","0.623","Live Licks","629288","nan","SOJAVUK12AB017EC7E","242.207","130.372","4","0.0","Start Me Up","6987131","TRBFMTO128F9322AE7","1981"
"22050","487514","0.277900040196","0.116156134208","ARRESZG1187B9A3FBF","nan","","nan","46022fdf-856f-4419-8590-44374b715864","Les Hou-Lops","-1","f16e645f81fa0bcf1c2298506d3b7284","0.0","177.50159","0.09","0.0","9","0.671","-8.675","1","0.779","Vendredi m'obsède","654066","nan","SOMRIAD12AB018388E","169.773","99.214","4","0.433","C'est pour vous que je chante","7247077","TRBFMVM128F9361E39","0"
"22050","54718","0.464210983251","0.0","ARAWBUP1187B9B93FC","34.7519","Arkansas","-92.13055","8a79e7f1-6e48-4efd-aba4-42a14d24faec","Casey Bill Weldon","16317","3079fdca0583392867409e9608bc4c8a","0.0","183.71873","0.415","0.0","7","0.211","-18.742","1","0.469","Casey Bill Weldon Vol. 3 1937-1938","101954","nan","SOYTQSZ12A8C13A2FD","176.373","107.957","4","0.0","New Round And Round","1047489","TRBFMWC128F4281F9B","0"
"22050","23839","0.530355667875","0.397179042592","ARVML4B1187FB52324","40.73197","Newark, NJ","-74.17418","410b8630-2fd5-4368-8a5b-dbc5e82f6b1c","Leroy Hutson","-1","4dd6c8303a44dee642a799c517a029a6","0.0","291.49995","0.218","0.0","1","0.261","-13.629","1","0.283","Leroy Hutson Selected Hits Vol. 2","467076","0.334706549069","SOFVSBH12AB0186671","278.727","97.691","4","0.369","Lucky Fellow - Original","5195273","TRBFMWE128F933A55F","0"
"22050","36643","0.468400414721","0.319966984262","ARFQAQV1187B9A9AD5","nan","","nan","cabbc199-45b5-44a3-bb08-278b53b579ef","Yndio","65522","6cbd5591edb306033e77dd107c80b051","0.0","162.61179","0.153","0.0","9","0.497","-6.419","1","0.341","Lo Basico","49823","nan","SOCVKXU12A6D4F9A11","152.317","107.741","1","0.0","Mi Vida Se Pinto De Gris","525444","TRBFMZP128F1490058","0"
"22050","5827","0.797420740747","0.536400010793","ARUKN9H1187B9B71C8","nan","Atlanta, GA","nan","02ceff75-7363-493e-a78d-912dc86c7460","The Black Crowes","6981","77bf20575a56e7a749f1e5d0090ba9e2","0.0","202.91873","0.0","0.0","7","0.661","-12.024","1","0.604","Before the Frost... Until the Freeze","575230","0.585116487167","SOPTODT12AB018CE5C","199.872","130.692","1","0.0","Good Morning Captain","6376065","TRBFNBC12903CA9800","2009"
"22050","60417","0.568497747695","0.316759902182","ARP3CRB1187FB410B1","nan","","nan","80948716-c548-4c8d-a5b2-a52d26b16c2c","Sukshinder Shinda","53376","ce5c20338385652ae1123196fab80dec","0.0","303.882","0.073","0.0","2","0.431","-6.607","1","0.496","The Way It Is","75089","nan","SOCHVQG12A6D4FB261","298.022","91.513","4","0.814","Jumke","776650","TRBFNBZ128EF34EF11","0"
"22050","8587","0.625067009004","0.40109846477","ARHNCQ31187B9915DC","nan","Teoc, MS","nan","802484e0-90de-4611-9fa4-f5ef0c7727b6","Mississippi John Hurt","12776","9388cc84472b6a141075649b5428aea1","0.0","198.76526","0.0","0.0","1","0.082","-12.818","0","0.654","Blues Routes Mississippi John Hurt","651236","nan","SOUQADA12AB0184E60","194.241","111.722","5","1.0","Coffee Blues","7214405","TRBFNDW128F9359ECE","1966"
"22050","24313","0.717670524729","0.479308459338","ARS1OWB1187B99EEAD","nan","New York, NY","nan","1b96b9c9-0832-40cb-9f8d-7274de3733fc","The New York Dolls","5379","14ceca621785b67a0da9802bed0fdefe","0.0","344.45016","0.154","0.0","4","0.232","-10.193","1","0.229","Too Much Too Soon","279769","nan","SOVOEOG12AF729F7DF","335.377","154.763","1","0.0","Human Being","3115529","TRBFNEE128F425C676","1974"
"22050","23824","0.686720833772","0.408091818588","ARSYOWS1187FB41157","40.71455","New York, NY","-74.00712","ca3bea8d-1882-4b26-b8bf-db9916d2686d","The Rascals","3048","ab9ef2214d8976e4c923d51ce9e56f5e","0.0","168.56771","0.624","0.0","7","0.793","-15.529","1","0.683","Collections","34572","0.334706549069","SOHYVKJ12A6D4F6FAC","150.645","78.19","3","1.0","No Love To Give (LP Version)","370205","TRBFNFN128F1473A51","0"
"22050","446219","0.450858063383","0.34346606586","ARMOE2A1187B991F89","51.16418","GERMANY","10.45415","d0d02c7d-9e53-479a-8fc8-1db3c7f72c0f","Liquid Spill","-1","8662cde08181963cfece452618520746","0.0","376.16281","0.908","0.0","4","0.756","-8.948","0","0.503","Words","700232","nan","SOXHXRG12AC46898A7","369.633","140.133","4","0.0","Words- Till the mornin' comes Mix","7769324","TRBFNGV12903D0F07F","0"
"22050","136","0.708735400038","0.542289933434","AR4GAFY1187B9B639D","nan","Memphis, Tennessee","nan","dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3","B.B. King","130872","99e0f2993ead02223e5bd17f3b30fdd5","0.0","170.68363","0.415","0.0","3","0.269","-6.555","1","0.235","The Very Best Of The Early Years","194746","nan","SOAXXGD12A8C134182","164.612","103.859","1","0.373","Please Love Me","2118769","TRBFNLX128F4249752","1956"
"22050","10173","0.87253659867","0.611117503433","AR12F2S1187FB56EEF","nan","Boston, MA","nan","3d2b98e5-556f-4451-a3ff-c50ea18d57cb","Aerosmith","39","0832474f8f47dde8ac9e61bd1f8331fa","0.0","241.8673","0.0","0.0","9","0.994","-12.328","1","0.542","Night In The Ruts","289322","0.566226760875","SOUMBKO12A8C135722","236.124","94.423","3","1.0","Reefer Head Woman","3247141","TRBFNMG128F4278109","1979"
"22050","55752","0.840409662154","0.840462688027","AR6XZ861187FB4CECD","53.40977","Liverpool, England","-2.97848","b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d","The Beatles / Tony Sheridan","89208","e52f51fb52314db8f891919085693f55","0.0","130.95138","0.224","0.0","1","0.605","-7.455","0","0.526","Total 60s","804505","0.745564170278","SOHLPTB12AF72A6B20","127.663","159.437","1","0.0","Ain't She Sweet","8892685","TRBFNMW12903CBF3CE","1964"
"22050","94376","0.547040706715","0.345109487086","ARSJ46X1187FB4A62A","nan","","nan","d9fa989e-6b89-4c13-93f3-b0abdae581ea","Various Production","193557","b8ad7da65e949ba57ae8dfb1c98f9e82","0.0","239.90812","0.0","0.0","1","0.374","-16.775","1","0.348","Tricycle EP","449267","nan","SOUJGOR12A58A7BD21","220.073","151.992","4","0.0","Bside","4987433","TRBFNOL128F930AA0B","2009"
"22050","3919","0.774037142161","0.521726647791","ARL3VGT1187FB40E8E","-34.60852","Buenos Aires.","-58.37354","cfe85625-10af-46c1-99fb-765ed3a4f1ad","Los Fabulosos Cadillacs","15034","57a0b9f4e758b1f296f9fade07961dd1","0.0","151.92771","0.0","0.0","0","0.8","-4.468","1","0.728","El Ritmo Mundial","509842","0.467574948219","SOFGZBJ12AB01890B0","146.019","149.767","1","0.0","Twist Y Gritos (Twist & Shout)","5647527","TRBFNOR128F933B0F5","1988"
"22050","128188","0.787098355481","0.63441238493","ARDIBRT1187B9AF176","nan","England","nan","678d88b2-87b0-403b-b63d-5da7465aecc3","Led Zeppelin","-1","4c9eeea07ea3177de74bc67260350ceb","0.0","145.05751","2.223","0.0","11","0.717","-10.544","1","0.613","Led Zeppelin III","171807","1.0","SOAAXAK12A8C13C030","140.132","150.569","3","1.0","Immigrant Song (Album Version)","2315490","TRBFNSL128F42776F9","1970"
"22050","82239","0.839975093538","0.541888972034","ARMAC4T1187FB3FA4C","nan","Morris Plains, NJ","nan","1bc41dff-5397-4c53-bb50-469d2c277197","Nora","11414","8f81d0039a8ad18907640ed72b9dc532","0.0","198.63465","0.0","0.0","7","0.023","-7.168","1","0.419","Split - EP","360380","0.0","SOUOFSG12AB0187C82","193.19","74.074","4","0.346","The Power Of","4015444","TRBFNWA128F9324891","0"
"22050","45232","0.675295469456","0.442696719581","AR2EO6H1187B9A3B92","nan","","nan","23d89243-79c9-4afc-8db5-fce27e7ba78d","Brian Tyler","-1","46556719fd036096e8c4de0e41b28fee","0.0","128.54812","0.229","0.0","11","0.071","-13.85","1","0.473","Partition","67868","nan","SOEZMXF12A67ADB0F8","124.651","122.653","3","0.105","Festival Of Holi","708825","TRBFNYS128EF3412E8","2007"
"22050","4845","0.669371501935","0.566912407282","ARGKD4W1187B990E04","33.71197","Lithonia, GA","-84.10599","6ca4886a-8f77-4133-b404-46fb3908e24a","Brenda Lee","3007","864dc01f97fee99df9cae02807174d44","0.0","133.69424","0.087","0.0","2","0.632","-9.334","1","0.632","The Gospel Side Of Brenda Lee","239357","nan","SOYYLQI12A58A7FADA","124.122","93.033","4","0.333","Having A Little Talk With Jesus","3029014","TRBFNZQ128F4249CCA","0"
"22050","11846","0.801989215969","0.580345271378","AR74Q3R1187B9B24C3","nan","Kitee, Finland","nan","00a9f935-ba93-4fc8-a33a-993abe9c936b","Nightwish","-1","973bd2e30cc90f8c05e1bc4918132a36","0.0","238.54975","0.067","0.0","2","0.119","-12.967","0","0.294","Once","133610","nan","SODWJQR12A8C138C30","205.473","139.482","5","0.359","Kuolema Tekee Taiteilijan","1122780","TRBFNZT128F429201E","2004"
"22050","20723","0.408071910562","0.313667191807","ARXCUQE1187B9ADD91","43.04181","Milwaukee, WI","-87.90684","a6744983-be90-41b1-8541-2d8719b03ee7","Pee Wee King","91121","cbce74d60670c7ff81b807acbcd6e3c6","0.0","162.21995","0.282","0.0","2","0.424","-13.098","1","0.538","Country_ Honky Tonk and Hillbilly Classic","442119","nan","SOVZUYU12AB0183FF1","162.22","127.924","4","0.0","Tennessee Central Number Nine","4914101","TRBFOBX128F92F9031","0"
"22050","475160","0.629089814036","0.269212951136","ARCIXWX1187FB4F1DF","37.77916","California - SF","-122.42005","280517a1-d725-4e1b-9698-17fa87205591","Scweez","-1","9d9be2876fa683883788552655a3a5ae","0.0","204.32934","0.183","0.0","1","0.334","-8.11","1","0.364","Rich Kidd Compilation Volume 3 ""Running the Game","637571","0.0","SOYLJVH12AB0183749","200.609","105.037","4","0.649","Don't Stop","7076710","TRBFODQ128F9338635","0"
"22050","21563","0.733637824827","0.526549034691","ARDZQ5U1187B9ADEAE","37.8695","Berkeley, CA","-122.2705","c3649208-0ebe-449b-b1d7-4bd6c560f109","John Fogerty","7532","03c4a5507d435d441637d35a47db8be3","0.0","354.35057","3.988","0.0","4","0.457","-7.333","0","0.455","Eye Of The Zombie","202553","0.408110883511","SOLWVPV12A8C136FC7","337.56","105.131","4","0.685","Soda Pop","2202899","TRBFOEA128F425D2DB","1986"
"22050","391974","0.494681416996","0.384146444305","ARYWCFZ11E2835CFDD","nan","","nan","","Nazz","-1","a1d45e30dcecdbdc42647211ee53a97e","0.0","151.562","0.068","0.0","5","0.392","-9.889","1","0.272","13th And Pine","534470","0.334706549069","SOJHDDU12A8C143F70","138.223","167.829","4","0.949","It Must Be Everywhere (Complete Version)","5909913","TRBFOEB128F9305372","0"
"22050","52012","0.319704941886","0.216606464892","AR2L2GV11C8A42C818","nan","","nan","93632e42-8fa8-41a0-9fca-14c63cc6ccbb","Marcel Azzola","-1","ed845c0823e9bbb0205ac1ab6631e13c","0.0","323.39546","0.397","0.0","2","0.631","-21.14","1","0.534","L'Accordeoniste","312987","0.0","SOYQLYS12A8C143355","313.069","73.526","4","0.312","Mon Legionnaire","3540432","TRBFOGL128F92C3AFA","0"
"22050","163429","0.452042247287","0.324157492841","ARDL03L1187B997FBE","nan","","nan","0131ab18-a638-49c7-8412-4f726e387e3f","Fläskkvartetten / Daniel Bellqvist","-1","df673ed0ab8cc4469ada357c3df2d3a3","0.0","258.16771","0.276","0.0","2","0.55","-12.844","1","0.499","Voices of Eden","216326","0.443291311905","SOIIAIE12A8C13C5FC","251.292","60.956","4","1.0","You Were There","2354798","TRBFOIB128F427DC1C","0"
"22050","341310","0.528563793159","0.340030739388","ARLZYDV11C8A4226B0","nan","","nan","a5b56e83-6056-4ec0-ad21-c30df1611b4f","Albin Myers","-1","a770104694909f9e451d2c6f71dc41c5","0.0","425.61261","0.0","0.0","4","0.583","-8.571","1","0.269","Defected In The House Ibiza 09","469879","0.319565986883","SOBAUYA12AB0183790","419.677","127.84","4","0.0","BOOM!!!","5223861","TRBFOIY128F93414D1","0"
"22050","559821","0.487077751135","0.315690276816","AR4QYVC1187B99985B","nan","","nan","c3b1105d-b40c-47c7-b489-e9b3f7b1e8c1","DJ Harry","-1","a93feedf6e9bd9cee47d215616f4a693","0.0","327.47057","0.0","0.0","7","0.772","-6.152","1","0.499","Collision","748788","0.0","SOHCEBC12AB018752F","314.091","133.343","5","0.711","Other Side of You","8290831","TRBFOKS12903CA0692","2004"
"22050","528033","0.600181599168","0.276050125389","ARG99CA1187FB3D09A","38.8991","Washington DC","-77.029","d180b715-8827-485a-a986-9c93e1132e6f","2XL","-1","a22d95ebc0dd9912ab65ccc4544a8175","0.0","230.37342","0.218","0.0","5","0.383","-4.958","1","0.432","Neighborhood Rapstar","710287","0.0","SOCRDNK12AB018A09D","216.602","102.949","4","1.0","Kissing Game","7876596","TRBFOLO12903CB2676","0"
"22050","22359","0.448026304494","0.323634923325","ART9Z1P1187FB36C94","6.47279","Venezuela","-66.58904","af06ac05-d9ec-4a5d-a637-aa75830f08d8","Edmundo Ros","165088","57394c911d5a57fd2b4326ae0bf706eb","0.0","135.88853","0.688","0.0","7","0.426","-22.153","0","0.532","The Latin Sounds of Edmundo Ros","714651","nan","SOJMRHG12AB018B633","128.453","127.443","1","0.677","Un Minuto Contigo (One Moment)","7926395","TRBFOLR12903CBE719","0"
"22050","376252","0.553128999257","0.425417871845","AR2GU4Y1187B99F35E","nan","","nan","ff401398-6d43-4e91-8f87-33fe19aafd84","Pescado Rabioso","193253","5010a04ad74c6a26c16d5a75f27e5c70","0.0","579.44771","3.483","0.0","0","0.123","-12.977","1","0.26","Pescado Rabioso 2","511967","nan","SOMAWGO12AF72A64F8","574.862","111.011","4","1.0","¡Hola_ Pequeño Ser!","5678227","TRBFOQI128F93428AC","1973"
"22050","145733","0.0755186240641","0.0","ARIIXHS11F50C48D0D","33.62646","South Carolina","-80.9474","","Agency 1.9.9.4","75290","d21a88c403eaf1de2ec9bd49b50a25eb","0.0","168.12363","1.355","0.0","1","0.529","-8.806","1","0.484","Undergrounds Series Vol. 1: Dayz Of Our Livez","191878","0.0","SOMRJYH12A8C13165E","168.124","135.095","3","1.0","Everyday Struggle (Bonus)","2086274","TRBFOVT128F4242079","0"
"22050","884","0.777234962501","0.479993461262","ARE3LP51187B9ACD29","nan","","nan","9092d8e1-9b38-4372-a96d-000b8561a8bc","Leann Rimes & Brian McFadden","902","bb6ecce3b0c311b36cee24bab63fb2cf","0.0","224.83546","0.688","0.0","5","0.633","-5.872","1","0.725","Everybody's Someone","44577","nan","SOISVOJ12A6D4F841D","214.639","137.87","4","0.416","Everybody's Someone (Gateway Mix)","476564","TRBFOZC128F14874A1","0"
"22050","1363","0.755566397734","0.464186401696","AR4BDNG1187FB44870","nan","Batley, England","nan","96b1d906-0fda-406d-beb6-19c6758998df","Robert Palmer","1355","41371d5df8eacd4f72c949f66966b4c0","0.0","181.73342","0.178","0.0","7","0.555","-11.472","1","0.757","Gold","41905","nan","SOCMLII12A6D4FAB7F","171.404","157.788","4","0.678","Man Smart Woman Smarter","445541","TRBFPCL128F1481F2A","0"
"22050","20072","0.687478318449","0.516234384084","ARGEZ5E1187FB56F38","nan","","nan","f12a9472-02be-40f4-9ff3-a836e2b9ece8","Audio Adrenaline","61785","513a861b6f7b28abfce5e0e80ee08d93","0.0","285.83138","3.5","0.0","9","0.0","-4.035","0","0.165","In The Name Of Love","64379","0.0","SOJHUKL12A58A7E7FD","278.076","144.987","4","0.0","Gloria (In The Name Of Love Album Version)","668728","TRBFPEP128F14ADD52","0"
"22050","189436","0.622079646901","0.468032527968","AR91DZT1187FB4C599","52.47859","Birmingham, England","-1.9086","f2796d87-1f6b-4c3f-a8d1-5b6b2e6d04db","Frost","-1","8b01ea35433553ac86da79adb763f992","0.0","271.882","0.0","0.0","1","0.355","-5.981","1","0.29","Cursed Again & Talking To God","554764","0.352232225005","SOLZCFG12A8C13C146","271.882","154.753","4","0.161","Two of a Kind","6134232","TRBFPJD128F933B5C3","0"
"22050","36258","0.249169263058","0.0","ARVNIVQ1250941026F","nan","","nan","","Dylan Kuo","-1","53766b7671812879b75485c7e1016596","0.0","186.22649","2.194","0.0","4","0.596","-5.105","1","0.602","Not Anymore","48593","nan","SODPMJS12A6D4FA2A0","175.607","155.726","4","0.0","Shen Lai","520008","TRBFPMG128F148F505","0"
